InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	Experiments	Methods	Publications	3DStructures	CurationEvents
3408432	Q9CW03	SMC3_MOUSE	Smc3	Q92917	GPKOW_HUMAN	GPKOW	2	2	2	0	2
3406549	O08664	BCL7C_MOUSE	Bcl7c	Q92922	SMRC1_HUMAN	SMARCC1	2	2	2	0	2
3410252	P70335	ROCK1_MOUSE	Rock1	Q92922	SMRC1_HUMAN	SMARCC1	2	2	2	0	2
3408305	Q9JLV5	CUL3_MOUSE	Cul3	Q92930	RAB8B_HUMAN	RAB8B	2	2	2	0	2
3405855	P48754	BRCA1_MOUSE	Brca1	Q92934	BAD_HUMAN	BAD	2	2	2	0	2
3397949	Q8R344	CCD12_MOUSE	Ccdc12	Q92947	GCDH_HUMAN	GCDH	2	2	2	0	2
3394481	Q8VC57	KCTD5_MOUSE	Kctd5	Q92973	TNPO1_HUMAN	TNPO1	2	2	2	0	2
3394793	P80318	TCPG_MOUSE	Cct3	Q92973	TNPO1_HUMAN	TNPO1	2	2	2	0	2
3394821	P42932	TCPQ_MOUSE	Cct8	Q92973	TNPO1_HUMAN	TNPO1	2	2	2	0	2
3395344	O08581	KCNK1_MOUSE	Kcnk1	Q92973	TNPO1_HUMAN	TNPO1	2	2	2	0	2
3396180	Q64430	ATP7A_MOUSE	Atp7a	Q92973	TNPO1_HUMAN	TNPO1	2	2	2	0	2
3410420	O55187	CBX4_MOUSE	Cbx4	Q92973	TNPO1_HUMAN	TNPO1	2	2	2	0	2
3410842	P09450	JUNB_MOUSE	Junb	Q92973	TNPO1_HUMAN	TNPO1	2	2	2	0	2
3606470	P32505	NAB2_YEAST	NAB2	Q92973	TNPO1_HUMAN	TNPO1	2	2	2	0	2
3388628	Q76MZ3	2AAA_MOUSE	Ppp2r1a	Q92974	ARHG2_HUMAN	ARHGEF2	2	2	2	0	2
3400531	Q7TSI3	PP6R1_MOUSE	Ppp6r1	Q92974	ARHG2_HUMAN	ARHGEF2	2	2	2	0	2
3402884	Q9CQR6	PPP6_MOUSE	Ppp6c	Q92974	ARHG2_HUMAN	ARHGEF2	2	2	2	0	2
3402987	Q505D1	ANR28_MOUSE	Ankrd28	Q92974	ARHG2_HUMAN	ARHGEF2	2	2	2	0	2
3389847	Q6ZWV7	RL35_MOUSE	Rpl35	Q92979	NEP1_HUMAN	EMG1	2	2	2	0	2
3393384	P23116	EIF3A_MOUSE	Eif3a	Q92979	NEP1_HUMAN	EMG1	2	2	2	0	2
3401115	Q99PL5	RRBP1_MOUSE	Rrbp1	Q92979	NEP1_HUMAN	EMG1	2	2	2	0	2
3389672	Q6ZWV7	RL35_MOUSE	Rpl35	Q92989	CLP1_HUMAN	CLP1	2	2	2	0	2
3393953	P60122	RUVB1_MOUSE	Ruvbl1	Q92993	KAT5_HUMAN	KAT5	2	2	2	0	2
3397874	Q9WTM5	RUVB2_MOUSE	Ruvbl2	Q92993	KAT5_HUMAN	KAT5	2	2	2	0	2
3392069	P35278	RAB5C_MOUSE	Rab5c	Q92994	TF3B_HUMAN	BRF1	2	2	2	0	2
3392854	Q6IR34	GPSM1_MOUSE	Gpsm1	Q92994	TF3B_HUMAN	BRF1	2	2	2	0	2
3398003	P10126	EF1A1_MOUSE	Eef1a1	Q92994	TF3B_HUMAN	BRF1	2	2	2	0	2
3401182	P61759	PFD3_MOUSE	Vbp1	Q92994	TF3B_HUMAN	BRF1	2	2	2	0	2
3392503	Q9CW03	SMC3_MOUSE	Smc3	Q92995	UBP13_HUMAN	USP13	2	2	2	0	2
3408407	Q9CU62	SMC1A_MOUSE	Smc1a	Q92995	UBP13_HUMAN	USP13	2	2	2	0	2
3388900	P33215	NEDD1_MOUSE	Nedd1	Q93008	USP9X_HUMAN	USP9X	2	2	2	0	2
3391775	P26041	MOES_MOUSE	Msn	Q93008	USP9X_HUMAN	USP9X	2	2	2	0	2
3392905	Q8VE38	OXND1_MOUSE	Oxnad1	Q93008	USP9X_HUMAN	USP9X	2	2	2	0	2
3396194	Q64430	ATP7A_MOUSE	Atp7a	Q93008	USP9X_HUMAN	USP9X	2	2	2	0	2
3322063	O35618	MDM4_MOUSE	Mdm4	Q93009	UBP7_HUMAN	USP7	2	1	2	0	4
3395505	Q9JLQ0	CD2AP_MOUSE	Cd2ap	Q93009	UBP7_HUMAN	USP7	2	2	2	0	2
3395574	Q8R023	PCGF1_MOUSE	Pcgf1	Q93009	UBP7_HUMAN	USP7	2	2	2	0	2
3396258	A2AHJ4	BRWD3_MOUSE	Brwd3	Q93009	UBP7_HUMAN	USP7	2	2	2	0	2
3405614	Q56A08	GPKOW_MOUSE	Gpkow	Q93009	UBP7_HUMAN	USP7	2	2	2	0	2
3407362	Q02257	PLAK_MOUSE	Jup	Q93009	UBP7_HUMAN	USP7	2	2	2	0	2
3416439	O35730	RING1_MOUSE	Ring1	Q93009	UBP7_HUMAN	USP7	2	2	2	0	2
3322088	O54927	WSB1_MOUSE	Wsb1	Q93034	CUL5_HUMAN	CUL5	3	3	2	0	4
3322090	Q8K1C9	LRC41_MOUSE	Lrrc41	Q93034	CUL5_HUMAN	CUL5	3	3	2	0	5
3322095	O35716	SOCS1_MOUSE	Socs1	Q93034	CUL5_HUMAN	CUL5	3	3	2	0	4
3391369	P36895	BMR1A_MOUSE	Bmpr1a	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3392028	P35278	RAB5C_MOUSE	Rab5c	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3393508	Q3UJU9	RMD3_MOUSE	Rmdn3	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3395527	Q9JLQ0	CD2AP_MOUSE	Cd2ap	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3403926	Q8R5L1	Q8R5L1_MOUSE	C1qbp	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3404784	Q9QYY8	SPAST_MOUSE	Spast	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3405949	Q6PB44	PTN23_MOUSE	Ptpn23	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3408186	Q9R0Q3	TMED2_MOUSE	Tmed2	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3408815	P46467	VPS4B_MOUSE	Vps4b	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3409694	Q9D1C8	VPS28_MOUSE	Vps28	Q93050	VPP1_HUMAN	ATP6V0A1	2	2	2	0	2
3405645	Q80UK0	SESD1_MOUSE	Sestd1	Q93052	LPP_HUMAN	LPP	2	2	2	0	2
3398314	Q62276	MED22_MOUSE	Med22	Q93074	MED12_HUMAN	MED12	2	2	2	0	2
3398547	Q91YN9	BAG2_MOUSE	Bag2	Q93074	MED12_HUMAN	MED12	2	2	2	0	2
3410799	P09450	JUNB_MOUSE	Junb	Q93074	MED12_HUMAN	MED12	2	2	2	0	2
3392440	Q8BT07	CEP55_MOUSE	Cep55	Q93096	TP4A1_HUMAN	PTP4A1	2	2	2	0	2
3400514	Q8C767	PPR3B_MOUSE	Ppp1r3b	Q93100	KPBB_HUMAN	PHKB	2	2	2	0	2
3406551	O08664	BCL7C_MOUSE	Bcl7c	Q969G3	SMCE1_HUMAN	SMARCE1	2	2	2	0	2
3414246	P97496	SMRC1_MOUSE	Smarcc1	Q969G3	SMCE1_HUMAN	SMARCE1	2	2	2	0	2
3651072	P19785	ESR1_MOUSE	Esr1	Q969G3	SMCE1_HUMAN	SMARCE1	2	1	2	0	2
3391475	P36895	BMR1A_MOUSE	Bmpr1a	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3393550	Q3UJU9	RMD3_MOUSE	Rmdn3	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3394123	O08917	FLOT1_MOUSE	Flot1	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3394178	Q60634	FLOT2_MOUSE	Flot2	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3394494	Q8VC57	KCTD5_MOUSE	Kctd5	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3397848	Q9EQU5	SET_MOUSE	Set	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3398625	Q9D8B3	CHM4B_MOUSE	Chmp4b	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3400800	Q9WUM4	COR1C_MOUSE	Coro1c	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3403881	Q8R5L1	Q8R5L1_MOUSE	C1qbp	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3405919	Q6PB44	PTN23_MOUSE	Ptpn23	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3408130	Q9R0Q3	TMED2_MOUSE	Tmed2	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3409743	Q80UG5	SEPT9_MOUSE	Sept9	Q969G5	PRDBP_HUMAN	PRKCDBP	2	2	2	0	2
3401231	P97801	SMN_MOUSE	Smn1	Q969L4	LSM10_HUMAN	LSM10	2	2	2	0	2
3413891	Q8VDH1	FBX21_MOUSE	Fbxo21	Q969L4	LSM10_HUMAN	LSM10	2	2	2	0	2
3390159	Q8R349	CDC16_MOUSE	Cdc16	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3392371	Q62036	CP131_MOUSE	Cep131	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3393027	Q8BFY9	TNPO1_MOUSE	Tnpo1	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3395558	Q8R023	PCGF1_MOUSE	Pcgf1	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3396175	Q64430	ATP7A_MOUSE	Atp7a	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3397047	Q8BHK9	ERC6L_MOUSE	Ercc6l	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3398080	O55234	PSB5_MOUSE	Psmb5	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3400067	O55143	AT2A2_MOUSE	Atp2a2	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3401148	O70591	PFD2_MOUSE	Pfdn2	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3404876	P38532	HSF1_MOUSE	Hsf1	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3408189	Q9Z1Z0	USO1_MOUSE	Uso1	Q969M3	YIPF5_HUMAN	YIPF5	2	2	2	0	2
3393043	Q8BFY9	TNPO1_MOUSE	Tnpo1	Q969P6	TOP1M_HUMAN	TOP1MT	2	2	2	0	2
3395681	Q91VJ5	PQBP1_MOUSE	Pqbp1	Q969P6	TOP1M_HUMAN	TOP1MT	2	2	2	0	2
3402149	P51954	NEK1_MOUSE	Nek1	Q969P6	TOP1M_HUMAN	TOP1MT	2	2	2	0	2
3344433	Q66JX5	FR1OP_MOUSE	Fgfr1op	Q969Q6	P2R3C_HUMAN	PPP2R3C	4	3	3	0	4
3388577	Q76MZ3	2AAA_MOUSE	Ppp2r1a	Q969Q6	P2R3C_HUMAN	PPP2R3C	2	2	2	0	2
3401250	P97801	SMN_MOUSE	Smn1	Q969Q6	P2R3C_HUMAN	PPP2R3C	2	2	2	0	2
3392234	P83917	CBX1_MOUSE	Cbx1	Q969R5	LMBL2_HUMAN	L3MBTL2	2	2	2	0	2
3394254	Q99JN2	KLH22_MOUSE	Klhl22	Q969R5	LMBL2_HUMAN	L3MBTL2	2	2	2	0	2
3416454	O35730	RING1_MOUSE	Ring1	Q969R5	LMBL2_HUMAN	L3MBTL2	2	2	2	0	2
3389689	Q6ZWV7	RL35_MOUSE	Rpl35	Q969S3	ZN622_HUMAN	ZNF622	2	2	2	0	2
3393300	P23116	EIF3A_MOUSE	Eif3a	Q969S3	ZN622_HUMAN	ZNF622	2	2	2	0	2
3400913	Q99PL5	RRBP1_MOUSE	Rrbp1	Q969S3	ZN622_HUMAN	ZNF622	2	2	2	0	2
3414076	P60229	EIF3E_MOUSE	Eif3e	Q969S3	ZN622_HUMAN	ZNF622	2	2	2	0	2
3654256	Q61846	MELK_MOUSE	Melk	Q969S3	ZN622_HUMAN	ZNF622	4	3	2	0	4
3394802	P80318	TCPG_MOUSE	Cct3	Q969S9	RRF2M_HUMAN	GFM2	2	2	2	0	2
3680063	P39940	RSP5_YEAST	RSP5	Q969T9	WBP2_HUMAN	WBP2	4	2	3	0	4
3393806	Q9WTX5	SKP1_MOUSE	Skp1	Q969U6	FBXW5_HUMAN	FBXW5	2	2	2	0	2
3398122	O55234	PSB5_MOUSE	Psmb5	Q969U7	PSMG2_HUMAN	PSMG2	2	2	2	0	2
3410131	P99026	PSB4_MOUSE	Psmb4	Q969U7	PSMG2_HUMAN	PSMG2	2	2	2	0	2
3394829	P42932	TCPQ_MOUSE	Cct8	Q969V3	NCLN_HUMAN	NCLN	2	2	2	0	2
3395342	O08581	KCNK1_MOUSE	Kcnk1	Q969V3	NCLN_HUMAN	NCLN	2	2	2	0	2
3398114	O55234	PSB5_MOUSE	Psmb5	Q969V3	NCLN_HUMAN	NCLN	2	2	2	0	2
3393583	Q6IRU7	CEP78_MOUSE	Cep78	Q969X5	ERGI1_HUMAN	ERGIC1	2	2	2	0	2
3395656	Q6P5D8	SMHD1_MOUSE	Smchd1	Q969X5	ERGI1_HUMAN	ERGIC1	2	2	2	0	2
3405116	P13541	MYH3_MOUSE	Myh3	Q969X5	ERGI1_HUMAN	ERGIC1	2	2	2	0	2
3406144	Q922S8	KIF2C_MOUSE	Kif2c	Q969X5	ERGI1_HUMAN	ERGIC1	2	2	2	0	2
3392928	Q9JJR9	NRIP3_MOUSE	Nrip3	Q969X6	UTP4_HUMAN	UTP4	2	2	2	0	2
3412199	Q8VDD8	WASH1_MOUSE	Wash1	Q96A19	C102A_HUMAN	CCDC102A	2	2	2	0	2
3389919	Q9ERU9	RBP2_MOUSE	Ranbp2	Q96A33	CCD47_HUMAN	CCDC47	2	2	2	0	2
3392769	P80315	TCPD_MOUSE	Cct4	Q96A33	CCD47_HUMAN	CCDC47	2	2	2	0	3
3393067	Q8BFY9	TNPO1_MOUSE	Tnpo1	Q96A33	CCD47_HUMAN	CCDC47	2	2	2	0	2
3396196	Q64430	ATP7A_MOUSE	Atp7a	Q96A33	CCD47_HUMAN	CCDC47	2	2	2	0	2
3398848	Q9ERG0	LIMA1_MOUSE	Lima1	Q96A33	CCD47_HUMAN	CCDC47	2	2	2	0	2
3391524	Q8VC57	KCTD5_MOUSE	Kctd5	Q96A35	RM24_HUMAN	MRPL24	2	2	2	0	2
3394211	Q6PFX9	TNKS1_MOUSE	Tnks	Q96A35	RM24_HUMAN	MRPL24	2	2	2	0	2
3396257	A2AHJ4	BRWD3_MOUSE	Brwd3	Q96A35	RM24_HUMAN	MRPL24	2	2	2	0	2
3404086	E9Q3P4	E9Q3P4_MOUSE	Cenpf	Q96A35	RM24_HUMAN	MRPL24	2	2	2	0	2
3414337	Q9CS74	ECD_MOUSE	Ecd	Q96A49	SYAP1_HUMAN	SYAP1	2	2	2	0	2
3393432	P61327	MGN_MOUSE	Magoh	Q96A72	MGN2_HUMAN	MAGOHB	2	2	2	0	2
3395394	Q9CWZ3	RBM8A_MOUSE	Rbm8a	Q96A72	MGN2_HUMAN	MAGOHB	2	2	2	0	2
3391330	Q9WVM1	RGAP1_MOUSE	Racgap1	Q96AE4	FUBP1_HUMAN	FUBP1	2	2	2	0	2
3392682	Q8BUN5	SMAD3_MOUSE	Smad3	Q96AE4	FUBP1_HUMAN	FUBP1	2	2	2	0	2
3408509	Q9CQ10	CHMP3_MOUSE	Chmp3	Q96AE4	FUBP1_HUMAN	FUBP1	2	2	2	0	2
3392944	Q9JJR9	NRIP3_MOUSE	Nrip3	Q96AE7	TTC17_HUMAN	TTC17	2	2	2	0	2
3395516	Q9JLQ0	CD2AP_MOUSE	Cd2ap	Q96AG4	LRC59_HUMAN	LRRC59	2	2	2	0	2
3401127	Q9ERB0	SNP29_MOUSE	Snap29	Q96AJ9	VTI1A_HUMAN	VTI1A	2	2	2	0	2
3403795	P70371	TERF1_MOUSE	Terf1	Q96AP0	ACD_HUMAN	ACD	2	2	2	0	2
3397972	P63154	CRNL1_MOUSE	Crnkl1	Q96AT1	K1143_HUMAN	KIAA1143	2	2	2	0	2
3410786	P09450	JUNB_MOUSE	Junb	Q96AT1	K1143_HUMAN	KIAA1143	2	2	2	0	2
3397767	Q5KU39	VPS41_MOUSE	Vps41	Q96AX1	VP33A_HUMAN	VPS33A	2	2	2	0	3
3389493	O88520	SHOC2_MOUSE	Shoc2	Q96AY2	EME1_HUMAN	EME1	2	2	2	0	2
3391898	Q7TSY8	SGOL2_MOUSE	Sgol2	Q96AY2	EME1_HUMAN	EME1	2	2	2	0	2
3392664	O35942	NEK2_MOUSE	Nek2	Q96AY2	EME1_HUMAN	EME1	2	2	2	0	2
3392824	Q9WTX6	CUL1_MOUSE	Cul1	Q96AY2	EME1_HUMAN	EME1	2	2	2	0	2
3400618	P97363	SPTC2_MOUSE	Sptlc2	Q96AY2	EME1_HUMAN	EME1	2	2	2	0	2
3405485	Q91WD7	KI18A_MOUSE	Kif18a	Q96AY2	EME1_HUMAN	EME1	2	2	2	0	2
3411425	Q91ZJ0	MUS81_MOUSE	Mus81	Q96AY2	EME1_HUMAN	EME1	2	2	2	0	2
3414184	Q9DAA6	EXOS1_MOUSE	Exosc1	Q96B26	EXOS8_HUMAN	EXOSC8	2	2	2	0	2
3344343	Q9JLQ0	CD2AP_MOUSE	Cd2ap	Q96B97	SH3K1_HUMAN	SH3KBP1	4	3	3	0	4
3396932	Q9WV60	GSK3B_MOUSE	Gsk3b	Q96BD0	SO4A1_HUMAN	SLCO4A1	2	2	2	0	2
3397237	P35550	FBRL_MOUSE	Fbl	Q96BD0	SO4A1_HUMAN	SLCO4A1	2	2	2	0	2
3391320	Q9WVM1	RGAP1_MOUSE	Racgap1	Q96BD5	PF21A_HUMAN	PHF21A	2	2	2	0	2
3406465	B9EJR8	DAAF5_MOUSE	Dnaaf5	Q96BD5	PF21A_HUMAN	PHF21A	2	2	2	0	2
3408508	Q9CQ10	CHMP3_MOUSE	Chmp3	Q96BD5	PF21A_HUMAN	PHF21A	2	2	2	0	2
3394779	P80318	TCPG_MOUSE	Cct3	Q96BJ3	AIDA_HUMAN	AIDA	2	2	2	0	2
3395547	P97784	CRY1_MOUSE	Cry1	Q96BJ8	ELMO3_HUMAN	ELMO3	2	2	2	0	2
3395664	Q6P5D8	SMHD1_MOUSE	Smchd1	Q96BJ8	ELMO3_HUMAN	ELMO3	2	2	2	0	2
3396986	Q91WG2	RABE2_MOUSE	Rabep2	Q96BJ8	ELMO3_HUMAN	ELMO3	2	2	2	0	2
3400843	P18406	CYR61_MOUSE	Cyr61	Q96BJ8	ELMO3_HUMAN	ELMO3	2	2	2	0	2
3404915	Q06180	PTN2_MOUSE	Ptpn2	Q96BJ8	ELMO3_HUMAN	ELMO3	2	2	2	0	2
3408321	Q9CY25	MIS12_MOUSE	Mis12	Q96BJ8	ELMO3_HUMAN	ELMO3	2	2	2	0	2
3393875	P60122	RUVB1_MOUSE	Ruvbl1	Q96BK5	PINX1_HUMAN	PINX1	2	2	2	0	2
3397247	P35550	FBRL_MOUSE	Fbl	Q96BK5	PINX1_HUMAN	PINX1	2	2	2	0	2
3401234	P97801	SMN_MOUSE	Smn1	Q96BK5	PINX1_HUMAN	PINX1	2	2	2	0	2
3407853	Q9ERG2	STRN3_MOUSE	Strn3	Q96BK5	PINX1_HUMAN	PINX1	2	2	2	0	2
3393761	Q9D287	SPF27_MOUSE	Bcas2	Q96BP3	PPWD1_HUMAN	PPWD1	2	2	2	0	2
3397944	Q8R344	CCD12_MOUSE	Ccdc12	Q96BP3	PPWD1_HUMAN	PPWD1	2	2	2	0	2
3388797	A2AGT5	CKAP5_MOUSE	Ckap5	Q96BQ5	CC127_HUMAN	CCDC127	2	2	2	0	2
3392014	P35278	RAB5C_MOUSE	Rab5c	Q96BQ5	CC127_HUMAN	CCDC127	2	2	2	0	2
3393500	Q3UJU9	RMD3_MOUSE	Rmdn3	Q96BQ5	CC127_HUMAN	CCDC127	2	2	2	0	2
3405753	O88441	MTX2_MOUSE	Mtx2	Q96BQ5	CC127_HUMAN	CCDC127	2	2	2	0	2
3408075	Q9R0Q3	TMED2_MOUSE	Tmed2	Q96BQ5	CC127_HUMAN	CCDC127	2	2	2	0	2
3403856	Q9QYM8	CENPH_MOUSE	Cenph	Q96BT3	CENPT_HUMAN	CENPT	2	2	2	0	2
3393520	Q3UJU9	RMD3_MOUSE	Rmdn3	Q96BY9	SARAF_HUMAN	SARAF	2	2	2	0	2
3404758	Q9QYY8	SPAST_MOUSE	Spast	Q96BY9	SARAF_HUMAN	SARAF	2	2	2	0	2
3408834	P46467	VPS4B_MOUSE	Vps4b	Q96BY9	SARAF_HUMAN	SARAF	2	2	2	0	2
3393832	Q9JLI8	SART3_MOUSE	Sart3	Q96BZ8	LENG1_HUMAN	LENG1	2	2	2	0	2
3397492	P60710	ACTB_MOUSE	Actb	Q96C19	EFHD2_HUMAN	EFHD2	2	2	2	0	2
3400174	Q9D6P8	CALL3_MOUSE	Calml3	Q96C19	EFHD2_HUMAN	EFHD2	2	2	2	0	2
3405242	Q8VDD5	MYH9_MOUSE	Myh9	Q96C19	EFHD2_HUMAN	EFHD2	2	2	2	0	2
3390175	Q8R349	CDC16_MOUSE	Cdc16	Q96C36	P5CR2_HUMAN	PYCR2	2	2	2	0	3
3390658	Q8BGZ4	CDC23_MOUSE	Cdc23	Q96C36	P5CR2_HUMAN	PYCR2	2	2	2	0	3
3394393	Q8BZQ7	ANC2_MOUSE	Anapc2	Q96C36	P5CR2_HUMAN	PYCR2	2	2	2	0	2
3414010	P19091	ANDR_MOUSE	Ar	Q96C36	P5CR2_HUMAN	PYCR2	2	2	2	0	2
3405058	Q8C8N2	SCAI_MOUSE	Scai	Q96C92	SDCG3_HUMAN	SDCCAG3	2	2	2	0	2
3407625	Q07797	LG3BP_MOUSE	Lgals3bp	Q96C92	SDCG3_HUMAN	SDCCAG3	2	2	2	0	2
3412207	Q8VDD8	WASH1_MOUSE	Wash1	Q96C92	SDCG3_HUMAN	SDCCAG3	2	2	2	0	2
3388571	Q76MZ3	2AAA_MOUSE	Ppp2r1a	Q96CB8	INT12_HUMAN	INTS12	2	2	2	0	2
3398069	P63330	PP2AA_MOUSE	Ppp2ca	Q96CB8	INT12_HUMAN	INTS12	2	2	2	0	2
3410461	Q8CIM8	INT4_MOUSE	Ints4	Q96CB8	INT12_HUMAN	INTS12	2	2	2	0	2
3389867	Q6ZWV7	RL35_MOUSE	Rpl35	Q96CB9	NSUN4_HUMAN	NSUN4	2	2	2	0	2
3408891	P0C0A3	CHMP6_MOUSE	Chmp6	Q96CD0	FBXL8_HUMAN	FBXL8	2	2	2	0	2
3392794	Q9WTX6	CUL1_MOUSE	Cul1	Q96CM3	RUSD4_HUMAN	RPUSD4	2	2	2	0	2
3394773	P80318	TCPG_MOUSE	Cct3	Q96CM3	RUSD4_HUMAN	RPUSD4	2	2	2	0	2
3407876	Q9D1D4	TMEDA_MOUSE	Tmed10	Q96CM3	RUSD4_HUMAN	RPUSD4	2	2	2	0	2
3408076	Q9R0Q3	TMED2_MOUSE	Tmed2	Q96CM3	RUSD4_HUMAN	RPUSD4	2	2	2	0	2
3408357	Q9D8B3	CHM4B_MOUSE	Chmp4b	Q96CM3	RUSD4_HUMAN	RPUSD4	2	2	2	0	2
3395560	Q8R023	PCGF1_MOUSE	Pcgf1	Q96CN4	EVI5L_HUMAN	EVI5L	2	2	2	0	2
3396962	P62492	RB11A_MOUSE	Rab11a	Q96CN4	EVI5L_HUMAN	EVI5L	2	2	2	0	2
3405059	Q8C8N2	SCAI_MOUSE	Scai	Q96CN4	EVI5L_HUMAN	EVI5L	2	2	2	0	2
3409778	P42208	SEPT2_MOUSE	Sept2	Q96CN4	EVI5L_HUMAN	EVI5L	2	2	2	0	2
3388809	A2AGT5	CKAP5_MOUSE	Ckap5	Q96CN9	GCC1_HUMAN	GCC1	2	2	2	0	2
3390279	Q9CY25	MIS12_MOUSE	Mis12	Q96CN9	GCC1_HUMAN	GCC1	2	2	2	0	2
3390868	P11440	CDK1_MOUSE	Cdk1	Q96CN9	GCC1_HUMAN	GCC1	2	2	2	0	2
3390894	Q99MK9	RASF1_MOUSE	Rassf1	Q96CN9	GCC1_HUMAN	GCC1	2	2	2	0	2
3405561	Q8VDD5	MYH9_MOUSE	Myh9	Q96CN9	GCC1_HUMAN	GCC1	2	2	2	0	2
3405629	Q80YV4	PANK4_MOUSE	Pank4	Q96CN9	GCC1_HUMAN	GCC1	2	2	2	0	2
3343001	Q8BFT2	HAUS4_MOUSE	Haus4	Q96CS2	HAUS1_HUMAN	HAUS1	4	3	3	0	4
3391469	P36895	BMR1A_MOUSE	Bmpr1a	Q96CS3	FAF2_HUMAN	FAF2	2	2	2	0	2
3413808	P15208	INSR_MOUSE	Insr	Q96CS3	FAF2_HUMAN	FAF2	2	2	2	0	2
3414009	P19091	ANDR_MOUSE	Ar	Q96CS3	FAF2_HUMAN	FAF2	2	2	2	0	2
3389798	Q6ZWV7	RL35_MOUSE	Rpl35	Q96CT7	CC124_HUMAN	CCDC124	2	2	2	0	2
3393779	Q9D287	SPF27_MOUSE	Bcas2	Q96CT7	CC124_HUMAN	CCDC124	2	2	2	0	2
3395583	Q8R023	PCGF1_MOUSE	Pcgf1	Q96CT7	CC124_HUMAN	CCDC124	2	2	2	0	2
3401051	Q99PL5	RRBP1_MOUSE	Rrbp1	Q96CT7	CC124_HUMAN	CCDC124	2	2	2	0	2
3388997	P62141	PP1B_MOUSE	Ppp1cb	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3396867	Q61879	MYH10_MOUSE	Myh10	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	3
3397522	P60710	ACTB_MOUSE	Actb	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3398676	Q9D952	EVPL_MOUSE	Evpl	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3398741	Q80X90	FLNB_MOUSE	Flnb	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3398946	Q9ERG0	LIMA1_MOUSE	Lima1	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3400124	Q9D6P8	CALL3_MOUSE	Calml3	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3400304	Q9JHJ0	TMOD3_MOUSE	Tmod3	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3400448	P58771	TPM1_MOUSE	Tpm1	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3400826	Q9WUM4	COR1C_MOUSE	Coro1c	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3405235	Q8VDD5	MYH9_MOUSE	Myh9	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3405421	Q9WTI7	MYO1C_MOUSE	Myo1c	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3405769	O88441	MTX2_MOUSE	Mtx2	Q96CW1	AP2M1_HUMAN	AP2M1	2	2	2	0	2
3343076	Q9CQ25	MZT2_MOUSE	Mzt2	Q96CW5	GCP3_HUMAN	TUBGCP3	4	3	3	0	4
